gene_id,FGSG_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FGRAM000v1_007287,,2395.49720716238,-2.59941407535573,0.11634072614869,-22.3431137264309,1.40873481239877e-110,4.87673804877903e-108
FGRAM000v1_005405,,1321.1541034156,-1.77787104455972,0.0799813806748441,-22.228561567191,1.81869167990373e-109,6.0788201563127e-107
FGRAM000v1_000306,,260.341080831929,-2.59256710824453,0.116821315187268,-22.1925862081639,4.05019081360428e-109,1.30861665187554e-106
FGRAM000v1_004981,,898.137686999132,-1.88194309411342,0.0857319681491597,-21.9514742836551,8.38381515175244e-107,2.62142968599795e-104
FGRAM000v1_011187,,2920.43011635445,1.50561414846461,0.0692784769025684,21.7327836260326,1.00520170153251e-104,3.04481877904831e-102
FGRAM000v1_003425,,743.586780729271,-1.66412653937048,0.0771856100686469,-21.5600620101396,4.2603606534782097e-103,1.25138411558074e-100
FGRAM000v1_005298,,689.921810454724,1.54957210480893,0.0727671042699952,21.2949535419108,1.26431627619467e-100,3.60441696033969e-98
FGRAM000v1_008434,,572.866649348352,1.54073880375066,0.0725465390793942,21.2379366859182,4.26203466455099e-100,1.18034005724265e-97
FGRAM000v1_004883,FGSG_08291,412.042774514494,-2.62806752026806,0.125216503797535,-20.988187982931,8.40908921118251e-98,2.26414727011089e-95
FGRAM000v1_002581,,609.553935088838,-1.64829893199713,0.0789702195653214,-20.8724116644214,9.53975397869534e-97,2.49915771122957e-94
FGRAM000v1_002663,,282.734622357489,-2.87514463088842,0.138391115305797,-20.775500107325,7.21092495120996e-96,1.8393551461073201e-93
FGRAM000v1_005831,,2161.96224656742,-1.27504254310259,0.0614599314817764,-20.7459154665777,1.33459611756899e-95,3.31698465835801e-93
FGRAM000v1_000880,,917.59210801118,-1.39791287113549,0.0675553004199046,-20.6928673612057,4.01606148888045e-95,9.73192100292954e-93
FGRAM000v1_003818,,929.00688070633,-2.38041999351082,0.115146608491812,-20.672949248697,6.06918761538772e-95,1.43484476965739e-92
FGRAM000v1_011562,,1256.66305281149,-2.08515691246346,0.102223320455388,-20.3980549954201,1.7399993572034098e-92,4.01566994508873e-90
FGRAM000v1_006063,,256.174666125698,-3.18491978130446,0.156631975606124,-20.3337777550188,6.462981404680159e-92,1.45687625012941e-89
FGRAM000v1_001644,,686.283924389694,-1.88376043491811,0.0938794860253261,-20.0657301682491,1.47113840407715e-89,3.2408510342545e-87
FGRAM000v1_010949,FGSG_06830,2781.50347341069,-1.70988265860947,0.0854963812620342,-19.9994740522283,5.56562936020398e-89,1.19883656418794e-86
FGRAM000v1_004245,,2636.15300237994,-1.87578298941882,0.0939966143800599,-19.9558569400639,1.33317796969051e-88,2.80923783917611e-86
FGRAM000v1_011804,,1990.60774263199,-1.244854375066,0.0623892375404448,-19.9530307492379,1.41072187094192e-88,2.9093887436255298e-86
FGRAM000v1_004756,,2765.24488238846,1.2349092063533,0.0621912219193034,19.8566480645076,9.654280984306391e-88,1.94956136626837e-85
FGRAM000v1_008439,,2408.03202318878,-1.31994425976059,0.0673414059564292,-19.6007826242092,1.5226407538981802e-85,3.0120320056194e-83
FGRAM000v1_004556,,2653.20815619643,1.17449051219675,0.0600937329604897,19.544309436875,4.6119035155667e-85,8.9406361552776e-83
FGRAM000v1_001309,,5232.38988707279,-1.7320231060514,0.0888747039607016,-19.4883699057637,1.37801204901038e-84,2.6190334884426598e-82
FGRAM000v1_002588,,6054.05438199054,-1.70356148352794,0.0874883671197308,-19.4718628271637,1.90226389584406e-84,3.54589306584932e-82
FGRAM000v1_003074,,624.640692221165,-1.46497538559894,0.075456992113771,-19.414706902047,5.79657896308074e-84,1.06011773375739e-81
FGRAM000v1_010627,,316.6324662951,-2.50621387215286,0.129620627899169,-19.3349925299114,2.7270746841963096e-83,4.8950990581323795e-81
FGRAM000v1_002928,FGSG_02578,4380.80987185573,-2.10088181772521,0.108737811090466,-19.3206189885259,3.6030411360349296e-83,6.349868678470289e-81
FGRAM000v1_009775,,440.979670000882,-1.64413789494478,0.0851616002299612,-19.306094419376,4.77333156493981e-83,8.26212551052885e-81
FGRAM000v1_010570,,227.063320090169,2.2880051247391,0.118665186098779,19.2811826278562,7.72891081582391e-83,1.31432162346985e-80
FGRAM000v1_005410,,1255.67261032207,-1.24678468387276,0.0653126798146874,-19.0894737041916,3.08865388373854e-81,5.16177967156511e-79
FGRAM000v1_011373,,5607.72759565512,1.08033562383036,0.0569471804233036,18.9708360589575,2.97142988258282e-80,4.881706754555129e-78
FGRAM000v1_002528,,2652.01715477612,-2.21143526204283,0.116620190046356,-18.9627135847043,3.46782056759752e-80,5.60226412695379e-78
